candidate_id,requisition_id,job_family,location,source_channel,application_date,gender_group,race_ethnicity_group
C03824,R1189,Operations,Remote,Campus,2025-11-01,Men,White
C03825,R1714,Customer,Remote,Campus,2025-04-07,Men,White
C03826,R1347,Corporate,Other,Job board,2025-12-13,Men,Asian
C03827,R1583,Customer,Remote,Referral,2025-08-08,Men,Hispanic/Latino
C03828,R1897,Operations,Other,Campus,2025-05-23,Unknown,White
C03829,R1671,Corporate,Seattle,Agency,2025-07-06,Men,Hispanic/Latino
C03830,R1527,Engineering,Seattle,Agency,2025-07-19,Men,White
C03831,R1644,Engineering,Remote,Agency,2025-08-26,Women,Black
C03832,R1942,Operations,Other,Job board,2025-09-23,Women,White
C03833,R1477,Operations,Remote,Referral,2025-01-06,Men,White
C03834,R1871,Engineering,Remote,Job board,2025-03-22,Women,Black
C03835,R1721,Corporate,Seattle,Referral,2025-06-05,Men,Hispanic/Latino
C03836,R1689,Customer,Remote,Referral,2025-01-31,Women,White
C03837,R1786,Engineering,Seattle,Job board,2025-11-21,Women,Unknown
C03838,R1157,Operations,Other,Agency,2025-12-08,Nonbinary/Other,Hispanic/Latino
C03839,R1455,Corporate,Other,Job board,2025-03-15,Women,White
C03840,R1801,Engineering,Seattle,Campus,2025-11-02,Women,White
C03841,R1833,Corporate,Remote,Campus,2025-07-09,Women,Hispanic/Latino
C03842,R1346,Operations,Other,Job board,2025-04-20,Women,White
C03843,R1093,Corporate,Remote,Job board,2025-08-03,Men,Two+
C03844,R1426,Engineering,Other,Referral,2025-02-19,Women,White
C03845,R1176,Customer,Remote,Agency,2025-04-13,Men,White
C03846,R1861,Operations,Remote,Agency,2025-03-23,Men,Hispanic/Latino
C03847,R1051,Engineering,Remote,Campus,2025-07-07,Women,Hispanic/Latino
C03848,R1163,Corporate,Other,Referral,2025-04-16,Men,White
C03849,R1338,Engineering,Remote,Referral,2025-12-03,Men,Hispanic/Latino
C03850,R1382,Engineering,Remote,Campus,2025-08-25,Men,Black
C03851,R1436,Customer,Seattle,Campus,2025-09-21,Men,Hispanic/Latino
C03852,R1517,Operations,Seattle,Agency,2025-05-18,Men,White
C03853,R1284,Operations,Other,Job board,2025-11-02,Women,White
C03854,R1605,Engineering,Seattle,Referral,2025-06-19,Women,White
C03855,R1128,Customer,Seattle,Job board,2025-12-19,Women,White
C03856,R1909,Corporate,Other,Job board,2025-04-02,Women,White
C03857,R1449,Corporate,Other,Job board,2025-07-09,Men,Unknown
C03858,R1466,Corporate,Other,Campus,2025-02-04,Women,White
C03859,R1660,Operations,Remote,Referral,2025-12-27,Men,White
C03860,R1553,Operations,Remote,Referral,2025-11-04,Men,Two+
C03861,R1467,Engineering,Other,Job board,2025-04-30,Men,White
C03862,R1036,Corporate,Other,Referral,2025-07-05,Men,White
C03863,R1494,Customer,Other,Agency,2025-05-31,Women,White
C03864,R1948,Engineering,Remote,Agency,2025-06-05,Women,Asian
C03865,R1921,Engineering,Other,Job board,2025-04-02,Women,White
C03866,R1676,Customer,Other,Job board,2025-08-21,Women,Unknown
C03867,R1784,Customer,Other,Job board,2025-04-13,Women,White
C03868,R1235,Customer,Remote,Job board,2025-07-04,Men,White
C03869,R1105,Corporate,Seattle,Referral,2025-05-02,Men,Black
C03870,R1014,Corporate,Seattle,Campus,2025-05-17,Women,Two+
C03871,R1997,Engineering,Remote,Job board,2025-02-13,Men,Unknown
C03872,R1052,Corporate,Other,Referral,2025-02-12,Women,White
C03873,R1097,Customer,Seattle,Agency,2025-02-11,Women,Hispanic/Latino
C03874,R1113,Operations,Remote,Referral,2025-10-26,Men,White
C03875,R1813,Customer,Remote,Job board,2025-04-24,Women,White
C03876,R1008,Corporate,Seattle,Referral,2025-08-29,Women,Black
C03877,R1427,Customer,Other,Job board,2025-08-19,Men,Asian
C03878,R1769,Operations,Remote,Campus,2025-10-12,Men,Hispanic/Latino
C03879,R1630,Customer,Other,Job board,2025-02-07,Unknown,White
C03880,R1619,Corporate,Other,Job board,2025-10-15,Women,White
C03881,R1322,Engineering,Remote,Campus,2025-10-28,Men,White
C03882,R1142,Engineering,Seattle,Campus,2025-07-24,Men,Unknown
C03883,R1782,Customer,Seattle,Job board,2025-10-13,Men,White
C03884,R1595,Engineering,Remote,Agency,2025-01-15,Men,White
C03885,R1213,Engineering,Seattle,Job board,2025-10-31,Men,White
C03886,R1588,Operations,Seattle,Agency,2025-07-01,Women,Unknown
C03887,R1143,Corporate,Other,Agency,2025-10-02,Women,White
C03888,R1904,Engineering,Seattle,Campus,2025-06-14,Women,Unknown
C03889,R1164,Engineering,Other,Referral,2025-08-27,Men,White
C03890,R1876,Corporate,Remote,Campus,2025-09-03,Women,Asian
C03891,R1395,Operations,Other,Job board,2025-02-04,Unknown,White
C03892,R1769,Corporate,Seattle,Job board,2025-10-14,Women,White
C03893,R1644,Engineering,Seattle,Agency,2025-09-23,Men,White
C03894,R1706,Engineering,Remote,Referral,2025-11-03,Men,Unknown
C03895,R1871,Operations,Remote,Referral,2025-05-07,Women,White
C03896,R1036,Engineering,Other,Job board,2025-04-15,Men,Asian
C03897,R1389,Operations,Seattle,Job board,2025-09-20,Women,Black
C03898,R1832,Corporate,Seattle,Agency,2025-10-19,Women,White
C03899,R1712,Corporate,Remote,Referral,2025-08-26,Women,White
C03900,R1105,Corporate,Other,Referral,2025-11-18,Men,Hispanic/Latino
C03901,R1035,Operations,Seattle,Referral,2025-01-23,Women,White
C03902,R1550,Operations,Other,Job board,2025-02-25,Women,Hispanic/Latino
C03903,R1796,Corporate,Other,Referral,2025-08-28,Men,Unknown
C03904,R1785,Operations,Other,Campus,2025-07-12,Women,White
C03905,R1845,Operations,Remote,Campus,2025-10-20,Women,White
C03906,R1370,Customer,Remote,Agency,2025-05-04,Women,White
C03907,R1755,Engineering,Remote,Agency,2025-11-20,Men,Unknown
C03908,R1884,Engineering,Seattle,Job board,2025-11-26,Women,White
C03909,R1071,Corporate,Remote,Agency,2025-03-01,Men,Unknown
C03910,R1640,Corporate,Remote,Job board,2025-01-06,Men,White
C03911,R1167,Operations,Other,Agency,2025-12-26,Women,White
C03912,R1579,Engineering,Other,Campus,2025-05-12,Nonbinary/Other,Asian
C03913,R1773,Engineering,Seattle,Campus,2025-04-18,Men,White
C03914,R1028,Operations,Other,Job board,2025-08-31,Men,White
C03915,R1737,Customer,Seattle,Campus,2025-12-21,Men,White
C03916,R1454,Corporate,Seattle,Agency,2025-08-18,Unknown,Two+
C03917,R1292,Customer,Remote,Referral,2025-02-15,Men,White
C03918,R1893,Customer,Remote,Campus,2025-08-17,Women,White
C03919,R1421,Customer,Other,Job board,2025-06-15,Women,White
C03920,R1587,Corporate,Remote,Referral,2025-12-24,Women,White
C03921,R1930,Corporate,Seattle,Agency,2025-04-21,Women,Asian
C03922,R1296,Engineering,Other,Campus,2025-04-08,Men,Hispanic/Latino
C03923,R1119,Corporate,Other,Campus,2025-06-12,Women,Black
C03924,R1590,Corporate,Seattle,Campus,2025-09-30,Unknown,Hispanic/Latino
C03925,R1145,Operations,Seattle,Campus,2025-06-26,Women,Hispanic/Latino
C03926,R1756,Engineering,Other,Campus,2025-12-21,Women,White
C03927,R1041,Corporate,Other,Agency,2025-09-08,Men,Black
C03928,R1350,Corporate,Remote,Campus,2025-07-25,Nonbinary/Other,Asian
C03929,R1207,Engineering,Other,Campus,2025-11-21,Men,Asian
C03930,R1970,Customer,Other,Agency,2025-01-08,Men,White
C03931,R1624,Corporate,Other,Job board,2025-01-14,Unknown,Hispanic/Latino
C03932,R1391,Operations,Remote,Agency,2025-12-02,Women,White
C03933,R1693,Customer,Remote,Campus,2025-01-05,Men,Asian
C03934,R1549,Engineering,Seattle,Campus,2025-02-01,Unknown,Unknown
C03935,R1816,Engineering,Other,Campus,2025-11-04,Women,Hispanic/Latino
C03936,R1261,Corporate,Seattle,Campus,2025-06-06,Women,White
C03937,R1890,Customer,Remote,Job board,2025-06-13,Men,White
C03938,R1157,Customer,Seattle,Campus,2025-05-13,Men,White
C03939,R1341,Operations,Remote,Job board,2025-09-24,Women,White
C03940,R1921,Corporate,Other,Job board,2025-09-26,Women,Asian
C03941,R1500,Operations,Seattle,Campus,2025-12-15,Men,White
C03942,R1762,Engineering,Remote,Campus,2025-02-04,Men,White
C03943,R1846,Operations,Other,Campus,2025-08-04,Men,White
C03944,R1702,Operations,Seattle,Agency,2025-02-04,Women,Hispanic/Latino
C03945,R1947,Operations,Other,Campus,2025-12-12,Women,Hispanic/Latino
C03946,R1605,Operations,Seattle,Campus,2025-10-26,Men,White
C03947,R1783,Corporate,Remote,Job board,2025-05-13,Women,Two+
C03948,R1027,Operations,Other,Job board,2025-12-22,Women,White
C03949,R1894,Customer,Other,Campus,2025-09-04,Men,White
C03950,R1799,Engineering,Remote,Campus,2025-01-23,Women,White
C03951,R1620,Engineering,Other,Referral,2025-07-13,Men,White
C03952,R1957,Corporate,Other,Agency,2025-06-03,Women,White
C03953,R1828,Corporate,Seattle,Agency,2025-10-30,Men,Hispanic/Latino
C03954,R1873,Engineering,Remote,Referral,2025-09-23,Unknown,White
C03955,R1893,Engineering,Other,Campus,2025-10-10,Women,White
C03956,R1771,Corporate,Remote,Campus,2025-12-24,Women,White
C03957,R1937,Customer,Remote,Agency,2025-12-07,Men,Black
C03958,R1938,Customer,Seattle,Campus,2025-07-07,Men,White
C03959,R1907,Engineering,Remote,Job board,2025-09-10,Men,Asian
C03960,R1715,Corporate,Seattle,Referral,2025-02-23,Women,White
C03961,R1279,Operations,Other,Referral,2025-07-04,Men,White
C03962,R1933,Engineering,Seattle,Agency,2025-09-16,Women,Asian
C03963,R1032,Customer,Other,Referral,2025-04-01,Women,White
C03964,R1063,Engineering,Seattle,Referral,2025-03-03,Women,Unknown
C03965,R1408,Engineering,Remote,Job board,2025-03-03,Men,Asian
C03966,R1871,Engineering,Seattle,Agency,2025-02-21,Men,White
C03967,R1797,Operations,Remote,Job board,2025-01-09,Men,White
C03968,R1004,Customer,Seattle,Agency,2025-03-20,Women,Hispanic/Latino
C03969,R1000,Engineering,Seattle,Campus,2025-03-18,Men,Asian
C03970,R1931,Engineering,Remote,Campus,2025-01-29,Men,White
C03971,R1234,Customer,Other,Agency,2025-01-19,Men,Asian
C03972,R1860,Operations,Seattle,Referral,2025-01-04,Men,Black
C03973,R1873,Operations,Remote,Agency,2025-03-08,Women,Asian
C03974,R1738,Corporate,Other,Campus,2025-04-14,Men,Black
C03975,R1814,Corporate,Remote,Agency,2025-05-11,Men,White
C03976,R1088,Engineering,Remote,Campus,2025-06-27,Women,Asian
C03977,R1143,Engineering,Other,Agency,2025-04-27,Men,Asian
C03978,R1829,Operations,Remote,Referral,2025-03-23,Women,White
C03979,R1284,Operations,Seattle,Referral,2025-10-20,Women,Two+
C03980,R1195,Customer,Other,Campus,2025-07-01,Men,White
C03981,R1133,Engineering,Other,Campus,2025-08-06,Men,Black
C03982,R1464,Engineering,Other,Agency,2025-05-13,Men,White
C03983,R1747,Corporate,Other,Referral,2025-11-21,Unknown,White
C03984,R1618,Corporate,Seattle,Campus,2025-08-21,Men,White
C03985,R1485,Operations,Other,Campus,2025-09-20,Men,Black
C03986,R1586,Customer,Other,Campus,2025-06-07,Men,White
C03987,R1510,Customer,Seattle,Agency,2025-11-17,Men,White
C03988,R1898,Engineering,Other,Job board,2025-06-24,Women,White
C03989,R1029,Engineering,Seattle,Campus,2025-07-25,Women,Asian
C03990,R1083,Customer,Remote,Campus,2025-03-02,Men,Asian
C03991,R1299,Corporate,Seattle,Campus,2025-04-15,Women,White
C03992,R1900,Engineering,Seattle,Job board,2025-11-17,Men,White
C03993,R1003,Engineering,Remote,Referral,2025-01-13,Women,Unknown
C03994,R1229,Engineering,Seattle,Job board,2025-05-21,Men,Asian
C03995,R1739,Engineering,Remote,Referral,2025-10-22,Unknown,White
C03996,R1713,Customer,Other,Agency,2025-12-24,Women,White
C03997,R1720,Corporate,Seattle,Job board,2025-05-11,Men,White
C03998,R1895,Corporate,Remote,Campus,2025-10-11,Women,White
C03999,R1661,Corporate,Other,Campus,2025-10-28,Women,White
C04000,R1191,Operations,Remote,Referral,2025-04-05,Men,Asian
C04001,R1595,Corporate,Remote,Referral,2025-08-12,Men,Hispanic/Latino
C04002,R1503,Customer,Remote,Job board,2025-04-20,Women,White
C04003,R1420,Corporate,Remote,Referral,2025-08-17,Men,Hispanic/Latino
C04004,R1383,Customer,Other,Campus,2025-04-12,Women,White
C04005,R1840,Operations,Other,Agency,2025-11-04,Women,Hispanic/Latino
C04006,R1431,Operations,Remote,Referral,2025-06-04,Women,Asian
C04007,R1788,Corporate,Remote,Referral,2025-09-04,Men,White
C04008,R1533,Engineering,Other,Referral,2025-06-22,Women,Asian
C04009,R1703,Operations,Other,Referral,2025-02-16,Men,Black
C04010,R1854,Customer,Other,Campus,2025-06-21,Men,White
C04011,R1951,Engineering,Remote,Agency,2025-11-19,Men,Black
C04012,R1092,Engineering,Remote,Job board,2025-11-11,Men,Unknown
C04013,R1007,Operations,Remote,Campus,2025-05-24,Women,Hispanic/Latino
C04014,R1570,Operations,Other,Referral,2025-09-23,Men,White
C04015,R1662,Customer,Other,Job board,2025-09-23,Men,White
C04016,R1833,Operations,Seattle,Job board,2025-01-28,Men,White
C04017,R1643,Operations,Seattle,Job board,2025-09-24,Men,Hispanic/Latino
C04018,R1065,Customer,Other,Job board,2025-09-01,Nonbinary/Other,White
C04019,R1923,Customer,Seattle,Job board,2025-02-03,Men,White
C04020,R1488,Customer,Other,Job board,2025-05-19,Unknown,White
C04021,R1759,Customer,Seattle,Job board,2025-12-07,Women,Asian
C04022,R1998,Customer,Seattle,Referral,2025-01-21,Women,Two+
C04023,R1378,Customer,Other,Job board,2025-06-18,Women,White
C04024,R1815,Corporate,Other,Agency,2025-11-19,Women,White
C04025,R1262,Customer,Other,Campus,2025-08-15,Men,White
C04026,R1340,Customer,Seattle,Agency,2025-02-16,Men,White
C04027,R1998,Customer,Seattle,Agency,2025-12-17,Men,Unknown
C04028,R1546,Corporate,Seattle,Referral,2025-09-16,Men,White
C04029,R1268,Engineering,Seattle,Job board,2025-04-18,Men,Black
C04030,R1923,Customer,Seattle,Job board,2025-11-18,Women,Asian
C04031,R1991,Customer,Remote,Job board,2025-02-26,Women,White
C04032,R1919,Engineering,Seattle,Job board,2025-12-27,Men,Asian
C04033,R1282,Customer,Other,Campus,2025-11-10,Women,White
C04034,R1405,Corporate,Other,Agency,2025-10-01,Men,White
C04035,R1697,Engineering,Other,Campus,2025-06-17,Unknown,White
C04036,R1244,Customer,Seattle,Job board,2025-12-20,Men,White
C04037,R1784,Corporate,Other,Agency,2025-07-16,Women,White
C04038,R1319,Operations,Remote,Job board,2025-10-13,Men,Unknown
C04039,R1655,Engineering,Other,Agency,2025-12-10,Men,White
C04040,R1902,Operations,Seattle,Job board,2025-12-24,Women,Unknown
C04041,R1880,Engineering,Other,Job board,2025-01-21,Men,Two+
C04042,R1472,Operations,Other,Agency,2025-12-01,Women,Black
C04043,R1202,Corporate,Seattle,Agency,2025-06-30,Men,White
C04044,R1491,Engineering,Seattle,Agency,2025-09-14,Women,Unknown
C04045,R1235,Engineering,Seattle,Agency,2025-09-21,Men,Asian
C04046,R1426,Customer,Remote,Campus,2025-03-26,Unknown,Asian
C04047,R1762,Corporate,Other,Referral,2025-02-24,Men,White
C04048,R1111,Corporate,Other,Referral,2025-01-06,Men,White
C04049,R1356,Operations,Seattle,Agency,2025-03-02,Men,Hispanic/Latino
C04050,R1290,Corporate,Seattle,Referral,2025-12-22,Women,White
C04051,R1534,Corporate,Remote,Referral,2025-05-30,Men,White
C04052,R1204,Engineering,Remote,Agency,2025-03-18,Men,White
C04053,R1071,Corporate,Seattle,Job board,2025-08-07,Unknown,Asian
C04054,R1532,Operations,Remote,Referral,2025-11-12,Men,Hispanic/Latino
C04055,R1329,Customer,Seattle,Referral,2025-05-06,Men,White
C04056,R1554,Customer,Other,Agency,2025-01-22,Women,White
C04057,R1963,Corporate,Seattle,Campus,2025-02-02,Men,White
C04058,R1566,Customer,Seattle,Agency,2025-01-20,Women,White
C04059,R1866,Operations,Seattle,Campus,2025-03-30,Women,White
C04060,R1362,Customer,Other,Campus,2025-04-29,Women,White
C04061,R1012,Customer,Other,Agency,2025-08-20,Men,White
C04062,R1758,Operations,Seattle,Job board,2025-11-10,Men,White
C04063,R1881,Customer,Seattle,Job board,2025-10-26,Nonbinary/Other,Asian
C04064,R1472,Engineering,Other,Referral,2025-10-05,Men,Hispanic/Latino
C04065,R1220,Operations,Remote,Referral,2025-05-06,Men,Black
C04066,R1735,Corporate,Remote,Job board,2025-04-18,Men,White
C04067,R1289,Customer,Other,Referral,2025-07-08,Women,White
C04068,R1455,Customer,Seattle,Job board,2025-03-25,Women,White
C04069,R1096,Engineering,Other,Campus,2025-11-10,Women,Unknown
C04070,R1861,Operations,Remote,Campus,2025-03-07,Unknown,Unknown
C04071,R1311,Customer,Other,Campus,2025-07-10,Men,White
C04072,R1461,Operations,Remote,Agency,2025-11-15,Women,Hispanic/Latino
C04073,R1439,Corporate,Remote,Campus,2025-02-09,Men,White
C04074,R1228,Engineering,Seattle,Campus,2025-11-04,Men,Asian
C04075,R1460,Customer,Remote,Agency,2025-07-22,Women,Black
C04076,R1013,Operations,Other,Agency,2025-04-29,Men,Two+
C04077,R1402,Corporate,Seattle,Referral,2025-08-27,Men,Asian
C04078,R1278,Customer,Other,Agency,2025-02-11,Men,White
C04079,R1306,Corporate,Seattle,Job board,2025-01-30,Women,Asian
C04080,R1722,Corporate,Remote,Referral,2025-02-12,Women,White
C04081,R1294,Customer,Other,Agency,2025-01-08,Unknown,Hispanic/Latino
C04082,R1000,Engineering,Remote,Agency,2025-09-28,Women,Asian
C04083,R1353,Customer,Remote,Job board,2025-03-24,Men,Unknown
C04084,R1262,Corporate,Other,Job board,2025-08-12,Women,White
C04085,R1612,Corporate,Seattle,Campus,2025-11-29,Men,White
C04086,R1455,Operations,Remote,Job board,2025-10-17,Men,White
C04087,R1717,Customer,Seattle,Agency,2025-06-01,Women,Hispanic/Latino
C04088,R1756,Customer,Seattle,Referral,2025-09-24,Women,White
C04089,R1156,Corporate,Other,Job board,2025-06-06,Men,Asian
C04090,R1826,Corporate,Seattle,Referral,2025-03-15,Women,Asian
C04091,R1225,Engineering,Remote,Campus,2025-12-18,Women,White
C04092,R1454,Corporate,Seattle,Agency,2025-03-22,Men,Hispanic/Latino
C04093,R1150,Operations,Seattle,Agency,2025-04-27,Unknown,Black
C04094,R1278,Customer,Other,Job board,2025-03-14,Men,White
C04095,R1079,Corporate,Remote,Campus,2025-05-14,Men,White
C04096,R1863,Customer,Remote,Campus,2025-08-30,Men,Unknown
C04097,R1996,Customer,Other,Referral,2025-05-06,Men,Asian
C04098,R1662,Operations,Seattle,Agency,2025-01-14,Men,Two+
C04099,R1679,Corporate,Remote,Referral,2025-05-24,Unknown,Two+
C04100,R1479,Engineering,Remote,Campus,2025-12-22,Men,White
C04101,R1960,Customer,Other,Referral,2025-05-02,Women,White
C04102,R1117,Engineering,Other,Agency,2025-09-01,Men,White
C04103,R1721,Customer,Other,Referral,2025-07-06,Unknown,Hispanic/Latino
C04104,R1263,Corporate,Other,Job board,2025-05-10,Men,White
C04105,R1044,Engineering,Remote,Job board,2025-12-10,Women,Hispanic/Latino
C04106,R1717,Corporate,Seattle,Agency,2025-10-04,Men,Asian
C04107,R1887,Customer,Other,Job board,2025-04-10,Men,Unknown
C04108,R1562,Engineering,Remote,Campus,2025-06-12,Men,White
C04109,R1008,Corporate,Other,Campus,2025-10-05,Men,White
C04110,R1214,Engineering,Seattle,Job board,2025-06-02,Men,White
C04111,R1337,Engineering,Remote,Agency,2025-09-30,Men,Hispanic/Latino
C04112,R1396,Corporate,Remote,Agency,2025-05-06,Women,White
C04113,R1487,Corporate,Seattle,Agency,2025-07-24,Men,Asian
C04114,R1407,Operations,Seattle,Job board,2025-05-14,Women,White
C04115,R1522,Engineering,Seattle,Agency,2025-06-16,Nonbinary/Other,White
C04116,R1851,Customer,Remote,Job board,2025-06-29,Women,White
C04117,R1954,Customer,Remote,Job board,2025-03-13,Men,White
C04118,R1649,Engineering,Other,Job board,2025-09-21,Unknown,Black
C04119,R1412,Operations,Other,Agency,2025-02-11,Men,White
C04120,R1356,Engineering,Remote,Job board,2025-12-19,Women,Asian
C04121,R1620,Operations,Seattle,Job board,2025-08-21,Women,Black
C04122,R1370,Operations,Remote,Job board,2025-10-10,Men,White
C04123,R1427,Corporate,Remote,Agency,2025-11-25,Women,White
C04124,R1661,Operations,Seattle,Referral,2025-05-11,Men,Asian
C04125,R1892,Corporate,Remote,Job board,2025-12-24,Men,Asian
C04126,R1238,Engineering,Seattle,Agency,2025-09-08,Women,White
C04127,R1530,Customer,Seattle,Campus,2025-04-05,Men,Asian
C04128,R1596,Corporate,Seattle,Referral,2025-11-12,Women,Hispanic/Latino
C04129,R1264,Operations,Seattle,Campus,2025-08-17,Men,White
C04130,R1256,Customer,Seattle,Campus,2025-09-21,Men,Hispanic/Latino
C04131,R1209,Customer,Other,Job board,2025-04-03,Women,White
C04132,R1596,Customer,Seattle,Agency,2025-01-23,Men,White
C04133,R1625,Engineering,Remote,Job board,2025-09-30,Men,Unknown
C04134,R1649,Operations,Other,Referral,2025-06-06,Men,White
C04135,R1027,Engineering,Seattle,Referral,2025-09-27,Women,White
C04136,R1633,Customer,Remote,Agency,2025-07-28,Women,White
C04137,R1336,Customer,Remote,Campus,2025-07-11,Women,White
C04138,R1707,Engineering,Seattle,Job board,2025-10-29,Men,Asian
C04139,R1669,Engineering,Remote,Agency,2025-08-03,Men,White
C04140,R1277,Corporate,Other,Agency,2025-03-02,Men,Asian
C04141,R1568,Corporate,Remote,Campus,2025-05-26,Women,White
C04142,R1526,Engineering,Seattle,Campus,2025-05-15,Men,White
C04143,R1600,Engineering,Other,Campus,2025-10-02,Women,White
C04144,R1555,Customer,Seattle,Referral,2025-10-27,Men,Hispanic/Latino
C04145,R1596,Corporate,Remote,Job board,2025-02-03,Men,White
C04146,R1154,Engineering,Remote,Agency,2025-05-08,Unknown,White
C04147,R1975,Customer,Seattle,Referral,2025-08-22,Women,Asian
C04148,R1834,Operations,Remote,Agency,2025-01-13,Men,White
C04149,R1266,Operations,Other,Referral,2025-01-07,Men,Black
C04150,R1517,Operations,Remote,Job board,2025-07-08,Men,Unknown
C04151,R1291,Engineering,Remote,Campus,2025-11-28,Men,White
C04152,R1432,Corporate,Remote,Campus,2025-09-11,Men,White
C04153,R1338,Corporate,Seattle,Agency,2025-04-27,Unknown,Asian
C04154,R1358,Engineering,Remote,Agency,2025-10-20,Women,White
C04155,R1986,Operations,Remote,Referral,2025-11-13,Women,Asian
C04156,R1992,Engineering,Remote,Job board,2025-11-20,Men,White
C04157,R1283,Corporate,Other,Job board,2025-04-04,Men,White
C04158,R1995,Engineering,Seattle,Referral,2025-02-02,Women,White
C04159,R1258,Customer,Remote,Campus,2025-04-15,Men,Asian
C04160,R1491,Customer,Seattle,Campus,2025-01-01,Women,White
C04161,R1540,Customer,Remote,Agency,2025-08-18,Women,Asian
C04162,R1386,Corporate,Seattle,Agency,2025-09-30,Women,White
C04163,R1261,Customer,Other,Campus,2025-05-25,Men,White
C04164,R1370,Engineering,Other,Campus,2025-09-16,Men,White
C04165,R1384,Customer,Remote,Campus,2025-11-20,Men,White
C04166,R1896,Operations,Seattle,Referral,2025-06-20,Unknown,White
C04167,R1822,Operations,Other,Campus,2025-04-20,Men,Hispanic/Latino
C04168,R1868,Corporate,Remote,Agency,2025-04-03,Unknown,Hispanic/Latino
C04169,R1765,Engineering,Remote,Agency,2025-03-12,Men,Asian
C04170,R1057,Operations,Remote,Referral,2025-04-04,Women,White
C04171,R1334,Operations,Seattle,Referral,2025-01-10,Men,White
C04172,R1079,Customer,Remote,Referral,2025-12-16,Women,White
C04173,R1701,Operations,Other,Referral,2025-06-01,Women,White
C04174,R1743,Corporate,Other,Campus,2025-09-29,Women,Black
C04175,R1905,Customer,Seattle,Referral,2025-08-23,Women,Hispanic/Latino
C04176,R1113,Operations,Other,Campus,2025-02-27,Women,White
C04177,R1628,Customer,Remote,Campus,2025-12-28,Men,Hispanic/Latino
C04178,R1917,Customer,Remote,Referral,2025-04-22,Men,White
C04179,R1014,Customer,Seattle,Campus,2025-09-14,Women,White
C04180,R1017,Corporate,Remote,Job board,2025-04-18,Men,White
C04181,R1416,Corporate,Seattle,Job board,2025-04-25,Women,White
C04182,R1129,Corporate,Seattle,Agency,2025-07-30,Men,White
C04183,R1296,Customer,Remote,Job board,2025-08-07,Women,Asian
C04184,R1754,Customer,Seattle,Campus,2025-05-07,Women,Hispanic/Latino
C04185,R1009,Engineering,Other,Job board,2025-12-17,Women,White
C04186,R1312,Engineering,Other,Campus,2025-05-13,Unknown,White
C04187,R1142,Customer,Remote,Job board,2025-08-02,Women,White
C04188,R1601,Corporate,Other,Campus,2025-01-17,Men,Black
C04189,R1843,Engineering,Remote,Job board,2025-12-24,Unknown,White
C04190,R1466,Corporate,Remote,Agency,2025-07-01,Men,Asian
C04191,R1225,Engineering,Other,Agency,2025-10-10,Women,White
C04192,R1508,Operations,Seattle,Agency,2025-05-19,Women,White
C04193,R1697,Corporate,Remote,Campus,2025-08-24,Men,White
C04194,R1378,Engineering,Other,Agency,2025-06-18,Women,White
C04195,R1155,Corporate,Remote,Job board,2025-07-29,Women,Asian
C04196,R1231,Customer,Seattle,Campus,2025-05-02,Men,Hispanic/Latino
C04197,R1019,Customer,Other,Job board,2025-10-09,Men,White
C04198,R1435,Customer,Remote,Agency,2025-05-19,Women,Hispanic/Latino
C04199,R1549,Operations,Other,Agency,2025-01-31,Men,White
C04200,R1268,Engineering,Other,Referral,2025-03-20,Women,Two+
C04201,R1153,Engineering,Remote,Job board,2025-07-24,Men,Two+
C04202,R1579,Operations,Other,Job board,2025-09-29,Men,Hispanic/Latino
C04203,R1278,Corporate,Remote,Referral,2025-01-10,Women,Unknown
C04204,R1465,Operations,Other,Job board,2025-02-13,Men,Hispanic/Latino
C04205,R1533,Corporate,Seattle,Agency,2025-04-05,Women,Black
C04206,R1106,Corporate,Other,Job board,2025-10-14,Women,Two+
C04207,R1883,Operations,Seattle,Job board,2025-06-19,Women,White
C04208,R1099,Operations,Remote,Agency,2025-06-14,Women,Hispanic/Latino
C04209,R1961,Customer,Seattle,Job board,2025-06-16,Men,Hispanic/Latino
C04210,R1082,Corporate,Other,Agency,2025-06-27,Women,Hispanic/Latino
C04211,R1581,Operations,Remote,Agency,2025-07-01,Men,White
C04212,R1673,Corporate,Remote,Campus,2025-04-10,Men,White
C04213,R1348,Operations,Other,Campus,2025-02-05,Men,White
C04214,R1425,Corporate,Remote,Job board,2025-10-26,Women,Black
C04215,R1133,Operations,Seattle,Referral,2025-01-16,Women,Black
C04216,R1516,Operations,Seattle,Campus,2025-01-15,Men,Asian
C04217,R1033,Operations,Remote,Campus,2025-07-11,Men,Hispanic/Latino
C04218,R1721,Engineering,Other,Campus,2025-04-24,Men,Hispanic/Latino
C04219,R1772,Corporate,Remote,Job board,2025-03-07,Men,White
C04220,R1163,Corporate,Remote,Agency,2025-12-03,Men,Asian
C04221,R1390,Engineering,Seattle,Referral,2025-09-26,Men,White
C04222,R1569,Engineering,Remote,Job board,2025-11-24,Men,Asian
C04223,R1686,Corporate,Seattle,Referral,2025-11-06,Unknown,Asian
C04224,R1915,Corporate,Seattle,Referral,2025-05-01,Men,White
C04225,R1773,Engineering,Seattle,Referral,2025-01-23,Men,Asian
C04226,R1882,Customer,Other,Agency,2025-02-15,Women,White
C04227,R1789,Corporate,Seattle,Job board,2025-08-13,Nonbinary/Other,White
